Date,
2011-10-03 00:00:00-05:00,0.004305949
2011-10-04 00:00:00-05:00,-0.003836173
2011-10-05 00:00:00-05:00,0
2011-10-06 00:00:00-05:00,0.01676294
2011-10-07 00:00:00-05:00,-0.001670937
2011-10-08 00:00:00-05:00,0
2011-10-09 00:00:00-05:00,0
2011-10-10 00:00:00-05:00,0
2011-10-11 00:00:00-05:00,0.003347467
2011-10-12 00:00:00-05:00,-0.006227758
2011-10-13 00:00:00-05:00,-0.013428827
2011-10-14 00:00:00-05:00,-0.004310345
2011-10-15 00:00:00-05:00,0
2011-10-16 00:00:00-05:00,0
2011-10-17 00:00:00-05:00,0.001367054
2011-10-18 00:00:00-05:00,0.007281001
2011-10-19 00:00:00-05:00,0.008809578
2011-10-20 00:00:00-05:00,0
2011-10-21 00:00:00-05:00,0
2011-10-22 00:00:00-05:00,0
2011-10-23 00:00:00-05:00,0
2011-10-24 00:00:00-05:00,0
2011-10-25 00:00:00-05:00,0.00559785
2011-10-26 00:00:00-05:00,-0.000111334
2011-10-27 00:00:00-05:00,0.017147311
2011-10-28 00:00:00-05:00,0.019266557
2011-10-29 00:00:00-05:00,0
2011-10-30 00:00:00-05:00,0
2011-10-31 00:00:00-05:00,0.006229191
2011-11-01 00:00:00-05:00,0
2011-11-02 00:00:00-05:00,0
2011-11-03 00:00:00-05:00,0.00149429
2011-11-04 00:00:00-05:00,-0.004902483
2011-11-05 00:00:00-05:00,0
2011-11-06 00:00:00-05:00,0
2011-11-07 00:00:00-05:00,0
2011-11-08 00:00:00-05:00,-0.003641427
2011-11-09 00:00:00-05:00,-0.001719875
2011-11-10 00:00:00-05:00,0.001830516
2011-11-11 00:00:00-05:00,0
2011-11-12 00:00:00-05:00,0
2011-11-13 00:00:00-05:00,0
2011-11-14 00:00:00-05:00,0.014617369
2011-11-15 00:00:00-05:00,0.001377119
2011-11-16 00:00:00-05:00,-0.013117529
2011-11-17 00:00:00-05:00,-0.004609283
2011-11-18 00:00:00-05:00,0
2011-11-19 00:00:00-05:00,0
2011-11-20 00:00:00-05:00,0
2011-11-21 00:00:00-05:00,-0.023045445
2011-11-22 00:00:00-05:00,-0.000881834
2011-11-23 00:00:00-05:00,-0.021182701
2011-11-24 00:00:00-05:00,0
2011-11-25 00:00:00-05:00,0.000338142
2011-11-26 00:00:00-05:00,0
2011-11-27 00:00:00-05:00,0
2011-11-28 00:00:00-05:00,0
2011-11-29 00:00:00-05:00,0.025690141
2011-11-30 00:00:00-05:00,-0.018016039
2011-12-01 00:00:00-05:00,0.01185815
2011-12-02 00:00:00-05:00,-0.004864566
2011-12-03 00:00:00-05:00,0
2011-12-04 00:00:00-05:00,0
2011-12-05 00:00:00-05:00,0
2011-12-06 00:00:00-05:00,0.003999556
2011-12-07 00:00:00-05:00,-0.003983623
2011-12-08 00:00:00-05:00,0
2011-12-09 00:00:00-05:00,0
2011-12-10 00:00:00-05:00,0
2011-12-11 00:00:00-05:00,0
2011-12-12 00:00:00-05:00,-0.014665037
2011-12-13 00:00:00-05:00,-0.006314128
2011-12-14 00:00:00-05:00,-0.011573811
2011-12-15 00:00:00-05:00,0
2011-12-16 00:00:00-05:00,0
2011-12-17 00:00:00-05:00,0
2011-12-18 00:00:00-05:00,0
2011-12-19 00:00:00-05:00,-0.00482149
2011-12-20 00:00:00-05:00,-0.007844042
2011-12-21 00:00:00-05:00,-0.000465062
2011-12-22 00:00:00-05:00,-0.004071188
2011-12-23 00:00:00-05:00,0
2011-12-24 00:00:00-05:00,0
2011-12-25 00:00:00-05:00,0
2011-12-26 00:00:00-05:00,0
2011-12-27 00:00:00-05:00,0.018453632
2011-12-28 00:00:00-05:00,0
2011-12-29 00:00:00-05:00,0.005963303
2011-12-30 00:00:00-05:00,-0.002963976
2011-12-31 00:00:00-05:00,0
2012-01-01 00:00:00-05:00,0
2012-01-02 00:00:00-05:00,0
2012-01-03 00:00:00-05:00,-0.01074777
2012-01-04 00:00:00-05:00,0
2012-01-05 00:00:00-05:00,0
2012-01-06 00:00:00-05:00,-0.004623209
2012-01-07 00:00:00-05:00,0
2012-01-08 00:00:00-05:00,0
2012-01-09 00:00:00-05:00,-0.00116117
2012-01-10 00:00:00-05:00,0
2012-01-11 00:00:00-05:00,0.00744013
2012-01-12 00:00:00-05:00,-0.002192476
2012-01-13 00:00:00-05:00,-0.00115647
2012-01-14 00:00:00-05:00,0
2012-01-15 00:00:00-05:00,0
2012-01-16 00:00:00-05:00,0
2012-01-17 00:00:00-05:00,0
2012-01-18 00:00:00-05:00,0
2012-01-19 00:00:00-05:00,0
2012-01-20 00:00:00-05:00,0.011346532
2012-01-21 00:00:00-05:00,-0.001259302
2012-01-22 00:00:00-05:00,0
2012-01-23 00:00:00-05:00,-0.003209537
2012-01-24 00:00:00-05:00,-0.000114995
2012-01-25 00:00:00-05:00,0
2012-01-26 00:00:00-05:00,-0.005980449
2012-01-27 00:00:00-05:00,0.000809904
2012-01-28 00:00:00-05:00,0
2012-01-29 00:00:00-05:00,0
2012-01-30 00:00:00-05:00,-0.010404624
2012-01-31 00:00:00-05:00,-0.004088785
2012-02-01 00:00:00-05:00,0
2012-02-02 00:00:00-05:00,0.012668622
2012-02-03 00:00:00-05:00,-0.007529248
2012-02-04 00:00:00-05:00,0
2012-02-05 00:00:00-05:00,0
2012-02-06 00:00:00-05:00,-0.001167134
2012-02-07 00:00:00-05:00,-0.002220145
2012-02-08 00:00:00-05:00,-0.005152828
2012-02-09 00:00:00-05:00,-0.006121248
2012-02-10 00:00:00-05:00,0
2012-02-11 00:00:00-05:00,0
2012-02-12 00:00:00-05:00,0
2012-02-13 00:00:00-05:00,0
2012-02-14 00:00:00-05:00,-0.00094753
2012-02-15 00:00:00-05:00,-0.001422644
2012-02-16 00:00:00-05:00,0
2012-02-17 00:00:00-05:00,0
2012-02-18 00:00:00-05:00,0
2012-02-19 00:00:00-05:00,0
2012-02-20 00:00:00-05:00,0
2012-02-21 00:00:00-05:00,0.007598243
2012-02-22 00:00:00-05:00,-0.002356545
2012-02-23 00:00:00-05:00,0.003897484
2012-02-24 00:00:00-05:00,0.004941176
2012-02-25 00:00:00-05:00,0
2012-02-26 00:00:00-05:00,0
2012-02-27 00:00:00-05:00,-0.001756029
2012-02-28 00:00:00-05:00,0
2012-02-29 00:00:00-05:00,-0.004339158
2012-03-01 00:00:00-05:00,-0.013545347
2012-03-02 00:00:00-05:00,0.000238806
2012-03-03 00:00:00-05:00,0
2012-03-04 00:00:00-05:00,0
2012-03-05 00:00:00-05:00,0.005013728
2012-03-06 00:00:00-05:00,0
2012-03-07 00:00:00-05:00,0
2012-03-08 00:00:00-05:00,0
2012-03-09 00:00:00-05:00,0.016153938
2012-03-10 00:00:00-05:00,0
2012-03-11 00:00:00-05:00,0
2012-03-12 00:00:00-05:00,0
2012-03-13 00:00:00-05:00,-0.003740503
2012-03-14 00:00:00-05:00,0.014079549
2012-03-15 00:00:00-05:00,0.001272706
2012-03-16 00:00:00-05:00,0.002542177
2012-03-17 00:00:00-05:00,0
2012-03-18 00:00:00-05:00,0
2012-03-19 00:00:00-05:00,-0.001037344
2012-03-20 00:00:00-05:00,-0.004615207
2012-03-21 00:00:00-05:00,-0.001622812
2012-03-22 00:00:00-05:00,-0.010217114
2012-03-23 00:00:00-05:00,0.001055718
2012-03-24 00:00:00-05:00,0
2012-03-25 00:00:00-05:00,0
2012-03-26 00:00:00-05:00,0
2012-03-27 00:00:00-05:00,0.022498242
2012-03-28 00:00:00-05:00,0.005157002
2012-03-29 00:00:00-05:00,0
2012-03-30 00:00:00-05:00,0
2012-03-31 00:00:00-05:00,0
2012-04-01 00:00:00-05:00,0
2012-04-02 00:00:00-05:00,0
2012-04-03 00:00:00-05:00,0.007524798
2012-04-04 00:00:00-05:00,0.007015956
2012-04-05 00:00:00-05:00,0
2012-04-06 00:00:00-05:00,0
2012-04-07 00:00:00-05:00,0
2012-04-08 00:00:00-05:00,0
2012-04-09 00:00:00-05:00,-0.015057872
2012-04-10 00:00:00-05:00,-0.001026811
2012-04-11 00:00:00-05:00,0
2012-04-12 00:00:00-05:00,0
2012-04-13 00:00:00-05:00,0.005025126
2012-04-14 00:00:00-05:00,0
2012-04-15 00:00:00-05:00,0
2012-04-16 00:00:00-05:00,0.001931818
2012-04-17 00:00:00-05:00,0
2012-04-18 00:00:00-05:00,0.013836906
2012-04-19 00:00:00-05:00,0.000894955
2012-04-20 00:00:00-05:00,0
2012-04-21 00:00:00-05:00,0
2012-04-22 00:00:00-05:00,0
2012-04-23 00:00:00-05:00,-0.021683246
2012-04-24 00:00:00-05:00,-0.003198903
2012-04-25 00:00:00-05:00,0
2012-04-26 00:00:00-05:00,0.015816619
2012-04-27 00:00:00-05:00,-0.005867088
2012-04-28 00:00:00-05:00,0
2012-04-29 00:00:00-05:00,0
2012-04-30 00:00:00-05:00,-0.007263648
2012-05-01 00:00:00-05:00,0.00022865
2012-05-02 00:00:00-05:00,-0.015316036
2012-05-03 00:00:00-05:00,-0.003134068
2012-05-04 00:00:00-05:00,0
2012-05-05 00:00:00-05:00,0
2012-05-06 00:00:00-05:00,0
2012-05-07 00:00:00-05:00,0
2012-05-08 00:00:00-05:00,-0.009315324
2012-05-09 00:00:00-05:00,-0.005994358
2012-05-10 00:00:00-05:00,0
2012-05-11 00:00:00-05:00,-0.008750148
2012-05-12 00:00:00-05:00,0
2012-05-13 00:00:00-05:00,0
2012-05-14 00:00:00-05:00,0
2012-05-15 00:00:00-05:00,0.008946678
2012-05-16 00:00:00-05:00,-0.017498227
2012-05-17 00:00:00-05:00,0
2012-05-18 00:00:00-05:00,0.008784597
2012-05-19 00:00:00-05:00,-0.009185256
2012-05-20 00:00:00-05:00,0
2012-05-21 00:00:00-05:00,0
2012-05-22 00:00:00-05:00,0.012761859
2012-05-23 00:00:00-05:00,0.000475511
2012-05-24 00:00:00-05:00,0
2012-05-25 00:00:00-05:00,0
2012-05-26 00:00:00-05:00,0
2012-05-27 00:00:00-05:00,0
2012-05-28 00:00:00-05:00,0
2012-05-29 00:00:00-05:00,0
2012-05-30 00:00:00-05:00,-0.003564639
2012-05-31 00:00:00-05:00,0.005723825
2012-06-01 00:00:00-05:00,0
2012-06-02 00:00:00-05:00,0
2012-06-03 00:00:00-05:00,0
2012-06-04 00:00:00-05:00,0.006165521
2012-06-05 00:00:00-05:00,0
2012-06-06 00:00:00-05:00,0.017676173
2012-06-07 00:00:00-05:00,0.022464104
2012-06-08 00:00:00-05:00,0.001359003
2012-06-09 00:00:00-05:00,0
2012-06-10 00:00:00-05:00,0
2012-06-11 00:00:00-05:00,0
2012-06-12 00:00:00-05:00,0
2012-06-13 00:00:00-05:00,0.000226193
2012-06-14 00:00:00-05:00,0.002148349
2012-06-15 00:00:00-05:00,0
2012-06-16 00:00:00-05:00,0
2012-06-17 00:00:00-05:00,0
2012-06-18 00:00:00-05:00,0.011734176
2012-06-19 00:00:00-05:00,-0.0011152
2012-06-20 00:00:00-05:00,0.001116445
2012-06-21 00:00:00-05:00,0.006691201
2012-06-22 00:00:00-05:00,0.005261992
2012-06-23 00:00:00-05:00,0
2012-06-24 00:00:00-05:00,0
2012-06-25 00:00:00-05:00,-0.011019891
2012-06-26 00:00:00-05:00,-0.001782829
2012-06-27 00:00:00-05:00,0
2012-06-28 00:00:00-05:00,0.003795278
2012-06-29 00:00:00-05:00,-0.00177926
2012-06-30 00:00:00-05:00,0
2012-07-01 00:00:00-05:00,0
2012-07-02 00:00:00-05:00,0.008689356
2012-07-03 00:00:00-05:00,-0.002540173
2012-07-04 00:00:00-05:00,0
2012-07-05 00:00:00-05:00,-0.001771577
2012-07-06 00:00:00-05:00,0.005102324
2012-07-07 00:00:00-05:00,0
2012-07-08 00:00:00-05:00,0
2012-07-09 00:00:00-05:00,0
2012-07-10 00:00:00-05:00,-0.014125697
2012-07-11 00:00:00-05:00,-0.001791011
2012-07-12 00:00:00-05:00,-0.008971124
2012-07-13 00:00:00-05:00,-0.003168317
2012-07-14 00:00:00-05:00,0
2012-07-15 00:00:00-05:00,0
2012-07-16 00:00:00-05:00,0
2012-07-17 00:00:00-05:00,-0.001816221
2012-07-18 00:00:00-05:00,0
2012-07-19 00:00:00-05:00,0.012736681
2012-07-20 00:00:00-05:00,0
2012-07-21 00:00:00-05:00,0
2012-07-22 00:00:00-05:00,0
2012-07-23 00:00:00-05:00,0.00741115
2012-07-24 00:00:00-05:00,0.006409185
2012-07-25 00:00:00-05:00,0
2012-07-26 00:00:00-05:00,0
2012-07-27 00:00:00-05:00,0.016613135
2012-07-28 00:00:00-05:00,0
2012-07-29 00:00:00-05:00,0
2012-07-30 00:00:00-05:00,0.024621418
2012-07-31 00:00:00-05:00,-0.000425306
2012-08-01 00:00:00-05:00,0
2012-08-02 00:00:00-05:00,0.006595043
2012-08-03 00:00:00-05:00,0
2012-08-04 00:00:00-05:00,0
2012-08-05 00:00:00-05:00,0
2012-08-06 00:00:00-05:00,0
2012-08-07 00:00:00-05:00,0.008876678
2012-08-08 00:00:00-05:00,0
2012-08-09 00:00:00-05:00,-0.00062847
2012-08-10 00:00:00-05:00,0
2012-08-11 00:00:00-05:00,0
2012-08-12 00:00:00-05:00,0
2012-08-13 00:00:00-05:00,0
2012-08-14 00:00:00-05:00,0
2012-08-15 00:00:00-05:00,0
2012-08-16 00:00:00-05:00,0
2012-08-17 00:00:00-05:00,0.006917514
2012-08-18 00:00:00-05:00,-0.000416363
2012-08-19 00:00:00-05:00,0
2012-08-20 00:00:00-05:00,0
2012-08-21 00:00:00-05:00,-0.009163803
2012-08-22 00:00:00-05:00,-0.001681555
2012-08-23 00:00:00-05:00,0
2012-08-24 00:00:00-05:00,0
2012-08-25 00:00:00-05:00,0
2012-08-26 00:00:00-05:00,0
2012-08-27 00:00:00-05:00,0
2012-08-28 00:00:00-05:00,0
2012-08-29 00:00:00-05:00,0.000842194
2012-08-30 00:00:00-05:00,-0.001893342
2012-08-31 00:00:00-05:00,-0.002423859
2012-09-01 00:00:00-05:00,0
2012-09-02 00:00:00-05:00,0
2012-09-03 00:00:00-05:00,0
2012-09-04 00:00:00-05:00,-0.004648215
2012-09-05 00:00:00-05:00,-0.00254723
2012-09-06 00:00:00-05:00,-0.00680996
2012-09-07 00:00:00-05:00,0
2012-09-08 00:00:00-05:00,0
2012-09-09 00:00:00-05:00,0
2012-09-10 00:00:00-05:00,0.01049925
2012-09-11 00:00:00-05:00,0.000954198
2012-09-12 00:00:00-05:00,0.000211842
2012-09-13 00:00:00-05:00,-0.005400826
2012-09-14 00:00:00-05:00,0
2012-09-15 00:00:00-05:00,0
2012-09-16 00:00:00-05:00,0
2012-09-17 00:00:00-05:00,0
2012-09-18 00:00:00-05:00,0.00149063
2012-09-19 00:00:00-05:00,0
2012-09-20 00:00:00-05:00,-0.010631512
2012-09-21 00:00:00-05:00,-0.005050505
2012-09-22 00:00:00-05:00,0
2012-09-23 00:00:00-05:00,0
2012-09-24 00:00:00-05:00,-0.007776218
2012-09-25 00:00:00-05:00,-0.001415043
2012-09-26 00:00:00-05:00,0.000545019
2012-09-27 00:00:00-05:00,0
2012-09-28 00:00:00-05:00,-0.000871555
2012-09-29 00:00:00-05:00,0
2012-09-30 00:00:00-05:00,0
2012-10-01 00:00:00-05:00,-0.004143496
2012-10-02 00:00:00-05:00,-0.009635388
2012-10-03 00:00:00-05:00,-0.002763958
2012-10-04 00:00:00-05:00,-0.007871397
2012-10-05 00:00:00-05:00,0
2012-10-06 00:00:00-05:00,0
2012-10-07 00:00:00-05:00,0
2012-10-08 00:00:00-05:00,-0.005140239
2012-10-09 00:00:00-05:00,0.001235539
2012-10-10 00:00:00-05:00,0
2012-10-11 00:00:00-05:00,0
2012-10-12 00:00:00-05:00,-0.01054521
2012-10-13 00:00:00-05:00,0
2012-10-14 00:00:00-05:00,0
2012-10-15 00:00:00-05:00,-0.001360544
2012-10-16 00:00:00-05:00,0
2012-10-17 00:00:00-05:00,0
2012-10-18 00:00:00-05:00,0.019754768
2012-10-19 00:00:00-05:00,0.011912714
2012-10-20 00:00:00-05:00,0
2012-10-21 00:00:00-05:00,0
2012-10-22 00:00:00-05:00,0
2012-10-23 00:00:00-05:00,0
2012-10-24 00:00:00-05:00,0
2012-10-25 00:00:00-05:00,0
2012-10-26 00:00:00-05:00,-0.003520739
2012-10-27 00:00:00-05:00,-0.004085238
2012-10-28 00:00:00-05:00,0
2012-10-29 00:00:00-05:00,0
2012-10-30 00:00:00-05:00,0
2012-10-31 00:00:00-05:00,0
2012-11-01 00:00:00-05:00,0
2012-11-02 00:00:00-05:00,0.016851441
2012-11-03 00:00:00-05:00,0
2012-11-04 00:00:00-05:00,0
2012-11-05 00:00:00-05:00,0.006977758
2012-11-06 00:00:00-05:00,0
2012-11-07 00:00:00-05:00,-0.010827198
2012-11-08 00:00:00-05:00,0.001751313
2012-11-09 00:00:00-05:00,0
2012-11-10 00:00:00-05:00,0
2012-11-11 00:00:00-05:00,0
2012-11-12 00:00:00-05:00,0
2012-11-13 00:00:00-05:00,-0.002403846
2012-11-14 00:00:00-05:00,0
2012-11-15 00:00:00-05:00,0.011391019
2012-11-16 00:00:00-05:00,0
2012-11-17 00:00:00-05:00,0
2012-11-18 00:00:00-05:00,0
2012-11-19 00:00:00-05:00,0.016244314
2012-11-20 00:00:00-05:00,0.015451833
2012-11-21 00:00:00-05:00,0.000314828
2012-11-22 00:00:00-05:00,0
2012-11-23 00:00:00-05:00,0
2012-11-24 00:00:00-05:00,0
2012-11-25 00:00:00-05:00,0
2012-11-26 00:00:00-05:00,0.011749895
2012-11-27 00:00:00-05:00,-0.001970137
2012-11-28 00:00:00-05:00,0.000415584
2012-11-29 00:00:00-05:00,0
2012-11-30 00:00:00-05:00,0.008723647
2012-12-01 00:00:00-05:00,-0.000720684
2012-12-02 00:00:00-05:00,0
2012-12-03 00:00:00-05:00,0
2012-12-04 00:00:00-05:00,0
2012-12-05 00:00:00-05:00,0
2012-12-06 00:00:00-05:00,-0.00329693
2012-12-07 00:00:00-05:00,-0.003928055
2012-12-08 00:00:00-05:00,-0.002179328
2012-12-09 00:00:00-05:00,0
2012-12-10 00:00:00-05:00,0
2012-12-11 00:00:00-05:00,0
2012-12-12 00:00:00-05:00,-0.003432137
2012-12-13 00:00:00-05:00,0
2012-12-14 00:00:00-05:00,0
2012-12-15 00:00:00-05:00,0
2012-12-16 00:00:00-05:00,0
2012-12-17 00:00:00-05:00,0
2012-12-18 00:00:00-05:00,0
2012-12-19 00:00:00-05:00,0.018993947
2012-12-20 00:00:00-05:00,0.00276526
2012-12-21 00:00:00-05:00,-0.010826269
2012-12-22 00:00:00-05:00,-0.000722767
2012-12-23 00:00:00-05:00,0
2012-12-24 00:00:00-05:00,0
2012-12-25 00:00:00-05:00,0
2012-12-26 00:00:00-05:00,0
2012-12-27 00:00:00-05:00,-0.00216987
2012-12-28 00:00:00-05:00,0
2012-12-29 00:00:00-05:00,0
2012-12-30 00:00:00-05:00,0
2012-12-31 00:00:00-05:00,0
2013-01-01 00:00:00-05:00,0
2013-01-02 00:00:00-05:00,0.017189603
2013-01-03 00:00:00-05:00,0.019647765
2013-01-04 00:00:00-05:00,0.000499201
2013-01-05 00:00:00-05:00,0
2013-01-06 00:00:00-05:00,0
2013-01-07 00:00:00-05:00,-0.003792037
2013-01-08 00:00:00-05:00,-0.001001703
2013-01-09 00:00:00-05:00,0
2013-01-10 00:00:00-05:00,0
2013-01-11 00:00:00-05:00,0.004612454
2013-01-12 00:00:00-05:00,-0.001596966
2013-01-13 00:00:00-05:00,0
2013-01-14 00:00:00-05:00,0
2013-01-15 00:00:00-05:00,-0.00169949
2013-01-16 00:00:00-05:00,-0.001802524
2013-01-17 00:00:00-05:00,-0.001705457
2013-01-18 00:00:00-05:00,0.00040197
2013-01-19 00:00:00-05:00,-0.003013561
2013-01-20 00:00:00-05:00,0
2013-01-21 00:00:00-05:00,0
2013-01-22 00:00:00-05:00,-0.000906801
2013-01-23 00:00:00-05:00,0.002420331
2013-01-24 00:00:00-05:00,-0.002917505
2013-01-25 00:00:00-05:00,-0.008374533
2013-01-26 00:00:00-05:00,-0.002340252
2013-01-27 00:00:00-05:00,0
2013-01-28 00:00:00-05:00,-0.001223865
2013-01-29 00:00:00-05:00,-0.000714796
2013-01-30 00:00:00-05:00,-0.001634989
2013-01-31 00:00:00-05:00,0.000614125
2013-02-01 00:00:00-05:00,0
2013-02-02 00:00:00-05:00,0
2013-02-03 00:00:00-05:00,0
2013-02-04 00:00:00-05:00,0.004500818
2013-02-05 00:00:00-05:00,-0.002647658
2013-02-06 00:00:00-05:00,-0.00061262
2013-02-07 00:00:00-05:00,-0.000817327
2013-02-08 00:00:00-05:00,0
2013-02-09 00:00:00-05:00,0
2013-02-10 00:00:00-05:00,0
2013-02-11 00:00:00-05:00,-0.000408998
2013-02-12 00:00:00-05:00,0
2013-02-13 00:00:00-05:00,0.000818331
2013-02-14 00:00:00-05:00,0
2013-02-15 00:00:00-05:00,-0.001839738
2013-02-16 00:00:00-05:00,0
2013-02-17 00:00:00-05:00,0
2013-02-18 00:00:00-05:00,0
2013-02-19 00:00:00-05:00,0
2013-02-20 00:00:00-05:00,0.000409584
2013-02-21 00:00:00-05:00,0.008495394
2013-02-22 00:00:00-05:00,0
2013-02-23 00:00:00-05:00,0
2013-02-24 00:00:00-05:00,0
2013-02-25 00:00:00-05:00,0.007307419
2013-02-26 00:00:00-05:00,0.005743073
2013-02-27 00:00:00-05:00,0
2013-02-28 00:00:00-05:00,0.020036065
2013-03-01 00:00:00-05:00,0.000196425
2013-03-02 00:00:00-05:00,0
2013-03-03 00:00:00-05:00,0
2013-03-04 00:00:00-05:00,0
2013-03-05 00:00:00-05:00,0
2013-03-06 00:00:00-05:00,0
2013-03-07 00:00:00-05:00,0
2013-03-08 00:00:00-05:00,-0.002749411
2013-03-09 00:00:00-05:00,0
2013-03-10 00:00:00-05:00,0
2013-03-11 00:00:00-05:00,0.000393856
2013-03-12 00:00:00-05:00,0
2013-03-13 00:00:00-05:00,-0.001673228
2013-03-14 00:00:00-05:00,0
2013-03-15 00:00:00-05:00,0.001380262
2013-03-16 00:00:00-05:00,0
2013-03-17 00:00:00-05:00,0
2013-03-18 00:00:00-05:00,0.001181451
2013-03-19 00:00:00-05:00,-0.001278395
2013-03-20 00:00:00-05:00,0
2013-03-21 00:00:00-05:00,-0.003150847
2013-03-22 00:00:00-05:00,0.000987752
2013-03-23 00:00:00-05:00,0
2013-03-24 00:00:00-05:00,0
2013-03-25 00:00:00-05:00,-0.003552398
2013-03-26 00:00:00-05:00,-0.002772826
2013-03-27 00:00:00-05:00,-0.003177756
2013-03-28 00:00:00-05:00,-0.003187886
2013-03-29 00:00:00-05:00,0
2013-03-30 00:00:00-05:00,0
2013-03-31 00:00:00-05:00,0
2013-04-01 00:00:00-05:00,-0.001399161
2013-04-02 00:00:00-05:00,-0.004103283
2013-04-03 00:00:00-05:00,-0.005627575
2013-04-04 00:00:00-05:00,0.001819101
2013-04-05 00:00:00-05:00,-0.012912337
2013-04-06 00:00:00-05:00,-0.00183955
2013-04-07 00:00:00-05:00,0
2013-04-08 00:00:00-05:00,0
2013-04-09 00:00:00-05:00,0
2013-04-10 00:00:00-05:00,0
2013-04-11 00:00:00-05:00,0.014641139
2013-04-12 00:00:00-05:00,0.016952573
2013-04-13 00:00:00-05:00,0
2013-04-14 00:00:00-05:00,0
2013-04-15 00:00:00-05:00,0
2013-04-16 00:00:00-05:00,0
2013-04-17 00:00:00-05:00,-0.005358206
2013-04-18 00:00:00-05:00,0.001396648
2013-04-19 00:00:00-05:00,0
2013-04-20 00:00:00-05:00,0
2013-04-21 00:00:00-05:00,0
2013-04-22 00:00:00-05:00,0.008766687
2013-04-23 00:00:00-05:00,-0.004641517
2013-04-24 00:00:00-05:00,0
2013-04-25 00:00:00-05:00,-0.004067864
2013-04-26 00:00:00-05:00,0
2013-04-27 00:00:00-05:00,0
2013-04-28 00:00:00-05:00,0
2013-04-29 00:00:00-05:00,0
2013-04-30 00:00:00-05:00,-0.004781829
2013-05-01 00:00:00-05:00,-0.001501502
2013-05-02 00:00:00-05:00,0.001704261
2013-05-03 00:00:00-05:00,0
2013-05-04 00:00:00-05:00,0
2013-05-05 00:00:00-05:00,0
2013-05-06 00:00:00-05:00,0.013811049
2013-05-07 00:00:00-05:00,-0.003060217
2013-05-08 00:00:00-05:00,0.001584315
2013-05-09 00:00:00-05:00,-0.001977261
2013-05-10 00:00:00-05:00,0
2013-05-11 00:00:00-05:00,0
2013-05-12 00:00:00-05:00,0
2013-05-13 00:00:00-05:00,-0.001386825
2013-05-14 00:00:00-05:00,-0.005257415
2013-05-15 00:00:00-05:00,0.001794974
2013-05-16 00:00:00-05:00,0
2013-05-17 00:00:00-05:00,-0.0018913
2013-05-18 00:00:00-05:00,0
2013-05-19 00:00:00-05:00,0
2013-05-20 00:00:00-05:00,0.007978458
2013-05-21 00:00:00-05:00,-0.002077768
2013-05-22 00:00:00-05:00,-0.004957367
2013-05-23 00:00:00-05:00,0.005978477
2013-05-24 00:00:00-05:00,0.003219097
2013-05-25 00:00:00-05:00,0
2013-05-26 00:00:00-05:00,0
2013-05-27 00:00:00-05:00,0
2013-05-28 00:00:00-05:00,0
2013-05-29 00:00:00-05:00,-0.017376709
2013-05-30 00:00:00-05:00,-0.004621954
2013-05-31 00:00:00-05:00,-0.005450967
2013-06-01 00:00:00-05:00,0
2013-06-02 00:00:00-05:00,0
2013-06-03 00:00:00-05:00,0.010454199
2013-06-04 00:00:00-05:00,-0.013861684
2013-06-05 00:00:00-05:00,0
2013-06-06 00:00:00-05:00,0.006009677
2013-06-07 00:00:00-05:00,0
2013-06-08 00:00:00-05:00,0
2013-06-09 00:00:00-05:00,0
2013-06-10 00:00:00-05:00,0.012555055
2013-06-11 00:00:00-05:00,0.01499925
2013-06-12 00:00:00-05:00,0.004630314
2013-06-13 00:00:00-05:00,0
2013-06-14 00:00:00-05:00,0.013728855
2013-06-15 00:00:00-05:00,0
2013-06-16 00:00:00-05:00,0
2013-06-17 00:00:00-05:00,-0.006384522
2013-06-18 00:00:00-05:00,0
2013-06-19 00:00:00-05:00,0
2013-06-20 00:00:00-05:00,0.006961009
2013-06-21 00:00:00-05:00,0.011892101
2013-06-22 00:00:00-05:00,0
2013-06-23 00:00:00-05:00,0
2013-06-24 00:00:00-05:00,-0.015096503
2013-06-25 00:00:00-05:00,-0.006887854
2013-06-26 00:00:00-05:00,0
2013-06-27 00:00:00-05:00,0
2013-06-28 00:00:00-05:00,0.012503663
2013-06-29 00:00:00-05:00,0
2013-06-30 00:00:00-05:00,0
2013-07-01 00:00:00-05:00,-0.005402798
2013-07-02 00:00:00-05:00,-0.001746047
2013-07-03 00:00:00-05:00,0.002429307
2013-07-04 00:00:00-05:00,0
2013-07-05 00:00:00-05:00,0
2013-07-06 00:00:00-05:00,0
2013-07-07 00:00:00-05:00,0
2013-07-08 00:00:00-05:00,0
2013-07-09 00:00:00-05:00,0
2013-07-10 00:00:00-05:00,0.008142691
2013-07-11 00:00:00-05:00,-0.007403846
2013-07-12 00:00:00-05:00,0.004262327
2013-07-13 00:00:00-05:00,0
2013-07-14 00:00:00-05:00,0
2013-07-15 00:00:00-05:00,-0.002025658
2013-07-16 00:00:00-05:00,-0.002513049
2013-07-17 00:00:00-05:00,-0.000387597
2013-07-18 00:00:00-05:00,0
2013-07-19 00:00:00-05:00,0.004459093
2013-07-20 00:00:00-05:00,0
2013-07-21 00:00:00-05:00,0
2013-07-22 00:00:00-05:00,-0.002219649
2013-07-23 00:00:00-05:00,0
2013-07-24 00:00:00-05:00,-0.004062288
2013-07-25 00:00:00-05:00,0.002719239
